module,modinfo_name,path,subsystem,in_modules_load,source_built_override,n_versions,n_kmi_pure,n_kmi_extended,n_vendor_internal_resolved,n_vendor_internal_missing,n_crc_mismatch,module_layout_status,verdict,secondary_verdict,sample_failing
coresight-stm,coresight_stm,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/coresight-stm.ko,usb,1,0,54,0,0,0,0,54,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,coresight_init_driver=crc(dee70440!=f9f0c0d0);coresight_remove_driver=crc(4525eb6e!=db56a823);__pm_runtime_idle=crc(cc47d0a5!=13269d10);coresight_trace_id_put_system_id=crc(87697d5a!=eb3542a2);coresight_unregister=crc(19925e8d!=918559fb);stm_unregister_device=crc(c4f22e18!=2d16dae4);coresight_disable_sysfs=crc(19925e8d!=fff2d29b);__pm_runtime_suspend=crc(cc47d0a5!=e6e94f93)
coresight-tgu,coresight_tgu,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/coresight-tgu.ko,usb,1,0,17,0,0,0,0,17,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,__amba_driver_register=crc(d6571cd8!=b341e5c9);coresight_alloc_device_name=crc(33049551!=963c030e);coresight_get_platform_data=crc(92ac5fc1!=9b033c1a);devm_kmalloc=crc(d1263f9d!=c8c7229e);devm_ioremap_resource=crc(fc3a1f89!=9f0ef8fa);of_property_read_variable_u32_array=crc(5de0294f!=e136f93c);coresight_register=crc(6e922ca6!=f4de56fc);__pm_runtime_idle=crc(cc47d0a5!=13269d10)
coresight-tmc-sec,coresight_tmc_sec,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/coresight-tmc-sec.ko,usb,1,0,57,0,0,0,0,57,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=12db679a);platform_driver_unregister=crc(8af50346!=6fc35f2b);mutex_lock=crc(995658e3!=d5977bfb);hashlen_string=crc(f32d9438!=162893fd);bus_find_device=crc(aba5547a!=768006df);clk_prepare=crc(6b710bab!=7c9a7371);clk_enable=crc(6b710bab!=815588a6);clk_unprepare=crc(97ab43c4!=b077e70a)
coresight-tmc,coresight_tmc,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/coresight-tmc.ko,usb,1,0,141,0,0,0,0,141,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,mutex_lock=crc(995658e3!=d5977bfb);mutex_unlock=crc(995658e3!=ed55cabd);__wake_up=crc(f7c60e8b!=e2964344);coresight_csr_set_byte_cntr=crc(fe1f5719!=b437edd3);of_irq_get_byname=crc(2e70b08b!=ff3c2c9f);devm_kmalloc=crc(d1263f9d!=c8c7229e);devm_request_threaded_irq=crc(4683501f!=f9583f23);of_property_read_variable_u32_array=crc(5de0294f!=e136f93c)
coresight-tpda,coresight_tpda,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/coresight-tpda.ko,usb,1,0,34,0,0,0,0,34,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,__amba_driver_register=crc(d6571cd8!=b341e5c9);amba_driver_unregister=crc(96a8ed1e!=f720ddc3);coresight_get_platform_data=crc(92ac5fc1!=9b033c1a);devm_kmalloc=crc(d1263f9d!=c8c7229e);devm_clk_get_optional_enabled=crc(f92eae1a!=226e8928);devm_ioremap_resource=crc(fc3a1f89!=9f0ef8fa);coresight_alloc_device_name=crc(33049551!=963c030e);coresight_register=crc(6e922ca6!=f4de56fc)
coresight-tpdm,coresight_tpdm,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/coresight-tpdm.ko,usb,1,0,41,0,0,0,0,41,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=12db679a);__amba_driver_register=crc(d6571cd8!=b341e5c9);_printk=crc(16b5b21d!=92997ed8);platform_driver_unregister=crc(8af50346!=6fc35f2b);amba_driver_unregister=crc(96a8ed1e!=f720ddc3);coresight_alloc_device_name=crc(33049551!=963c030e);coresight_get_platform_data=crc(92ac5fc1!=9b033c1a);devm_kmalloc=crc(d1263f9d!=c8c7229e)
coresight-trace-noc,coresight_trace_noc,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/coresight-trace-noc.ko,usb,1,0,24,0,0,0,0,24,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,__amba_driver_register=crc(d6571cd8!=b341e5c9);amba_driver_unregister=crc(96a8ed1e!=f720ddc3);coresight_alloc_device_name=crc(33049551!=963c030e);coresight_get_platform_data=crc(92ac5fc1!=9b033c1a);devm_kmalloc=crc(d1263f9d!=c8c7229e);devm_ioremap_resource=crc(fc3a1f89!=9f0ef8fa);of_find_property=crc(9a0c7532!=6b201699);coresight_register=crc(6e922ca6!=f4de56fc)
coresight-uetm,coresight_uetm,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/coresight-uetm.ko,usb,1,0,24,0,0,0,1,23,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,get_qcom_scmi_device=missing;__platform_driver_register=crc(26d0cf2d!=12db679a);_printk=crc(16b5b21d!=92997ed8);__stack_chk_fail=crc(d272d446!=f0fdf6cb);platform_driver_unregister=crc(8af50346!=6fc35f2b);_raw_spin_lock=crc(7c62d7bb!=ba8fbd64);memset=crc(110f4d3a!=dcb764ad);_raw_spin_unlock=crc(7c62d7bb!=b5b54b34)
coresight,coresight,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/coresight.ko,usb,1,0,113,0,0,0,0,113,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,_raw_spin_unlock_irqrestore=crc(582af1c8!=d35cce70);_raw_spin_lock_irqsave=crc(aa615763!=34db050b);__per_cpu_offset=crc(0de4cab5!=280f9f14);mutex_lock=crc(995658e3!=d5977bfb);__dev_fwnode=crc(a67611e0!=a52bb5e9);fwnode_handle_get=crc(17ff5098!=3b22b013);mutex_unlock=crc(995658e3!=ed55cabd);__stack_chk_fail=crc(d272d446!=f0fdf6cb)
cpu_hotplug,cpu_hotplug,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/cpu_hotplug.ko,misc,0,0,28,0,0,0,0,28,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=12db679a);platform_driver_unregister=crc(8af50346!=6fc35f2b);of_get_next_available_child=crc(f2308994!=796ead29);__cpu_possible_mask=crc(4e994f70!=de7ece30);devm_kmalloc=crc(d1263f9d!=c8c7229e);__of_parse_phandle_with_args=crc(e99699d5!=1fec5304);get_cpu_device=crc(b4584f16!=8f77e638);of_property_read_string=crc(fc9f25c0!=af7cb74b)
cpu_mpam,cpu_mpam,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/cpu_mpam.ko,misc,1,0,46,0,0,0,4,42,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=12db679a);platform_driver_unregister=crc(8af50346!=6fc35f2b);qcom_mpam_get_version=missing;of_get_next_child=crc(f2308994!=7c7f271f);devm_kmalloc=crc(d1263f9d!=c8c7229e);of_property_read_variable_u32_array=crc(5de0294f!=e136f93c);of_property_read_string=crc(fc9f25c0!=af7cb74b);qcom_mpam_get_cache_partition=missing
cpucp_fast,cpucp_fast,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/cpucp_fast.ko,misc,0,0,15,0,0,0,1,14,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=12db679a);platform_driver_unregister=crc(8af50346!=6fc35f2b);mbox_request_channel=crc(85106c3a!=2b2020a7);of_property_read_variable_u32_array=crc(5de0294f!=e136f93c);nr_cpu_ids=crc(f296206e!=017de3d5);__cpu_present_mask=crc(4e994f70!=b3055449);_dev_err=crc(6b10178d!=b4ce05a5);mbox_free_channel=crc(087b6e13!=595fecf3)
cpucp_log,cpucp_log,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/cpucp_log.ko,misc,1,0,60,0,0,0,1,59,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,strlen=crc(90d19584!=98cf60b3);trace_event_buffer_reserve=crc(40964d00!=29eba14a);memcpy=crc(8a7493b2!=4829a47e);trace_event_buffer_commit=crc(ffe3783c!=2fc1082e);__trace_trigger_soft_disabled=crc(cb5e01d7!=0fd10466);__stack_chk_fail=crc(d272d446!=f0fdf6cb);perf_trace_buf_alloc=crc(231ad1b8!=2d2c902f);perf_trace_run_bpf_submit=crc(2a290ade!=c61f330d)
cpufreq_bouncing,cpufreq_bouncing,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/cpufreq_bouncing.ko,sched-pm,0,0,33,0,0,0,0,33,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,__per_cpu_offset=crc(0de4cab5!=280f9f14);freq_qos_update_request=crc(a67dc0a1!=1af93d4f);_printk=crc(16b5b21d!=92997ed8);queue_work_on=crc(8f4cd990!=c5b6f236);cpufreq_cpu_get_raw=crc(742e40ff!=3214e1d4);__cpu_active_mask=crc(4e994f70!=15db3b99);__sw_hweight64=crc(be1fa9a4!=9f46ced8);get_cpu_device=crc(b4584f16!=8f77e638)
cpuss_telemetry,cpuss_telemetry,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/cpuss_telemetry.ko,misc,0,0,35,0,0,0,0,35,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,scmi_driver_register=crc(fe9b3693!=3b8c127d);scmi_driver_unregister=crc(02bfc607!=ba8445cc);pfn_is_map_memory=crc(220e0761!=6da467cb);memstart_addr=crc(c9a2f5d2!=9688de8b);arm64_use_ng_mappings=crc(3239fbdb!=af56600a);ioremap_prot=crc(c948ac44!=40863ba1);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);__kmalloc_noprof=crc(27865ec7!=52c5c991)
cqhci,cqhci,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/cqhci.ko,misc,0,0,37,0,0,0,0,37,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,__wake_up=crc(f7c60e8b!=e2964344);_raw_spin_lock=crc(7c62d7bb!=ba8fbd64);_find_next_bit=crc(1400a461!=53a1e8d9);mmc_cqe_request_done=crc(b247d8aa!=9f84cac3);__warn_printk=crc(1127e91b!=56470118);_raw_spin_unlock=crc(7c62d7bb!=b5b54b34);_printk=crc(16b5b21d!=92997ed8);__stack_chk_fail=crc(d272d446!=f0fdf6cb)
crm-v2,crm_v2,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/crm-v2.ko,misc,0,0,65,0,0,0,2,63,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,strlen=crc(90d19584!=98cf60b3);trace_event_buffer_reserve=crc(40964d00!=29eba14a);memcpy=crc(8a7493b2!=4829a47e);trace_event_buffer_commit=crc(ffe3783c!=2fc1082e);__trace_trigger_soft_disabled=crc(cb5e01d7!=0fd10466);__stack_chk_fail=crc(d272d446!=f0fdf6cb);perf_trace_buf_alloc=crc(231ad1b8!=2d2c902f);perf_trace_run_bpf_submit=crc(2a290ade!=c61f330d)
dcc_v2,dcc_v2,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/dcc_v2.ko,misc,0,0,51,0,0,0,0,51,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=12db679a);platform_driver_unregister=crc(8af50346!=6fc35f2b);devm_kmalloc=crc(d1263f9d!=c8c7229e);platform_get_resource_byname=crc(cc1c0f0f!=374f8976);devm_ioremap=crc(6d7dac4a!=ee73d233);of_property_read_variable_u32_array=crc(5de0294f!=e136f93c);of_property_count_elems_of_size=crc(a657ffb0!=a079425d);__mutex_init=crc(81d49dc6!=a571f6b0)
dcvs_fp,dcvs_fp,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/dcvs_fp.ko,misc,0,0,14,0,0,0,0,14,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,mutex_lock=crc(995658e3!=d5977bfb);mutex_unlock=crc(995658e3!=ed55cabd);rpmh_update_fast_path=crc(733d0e2c!=680d56b7);_dev_err=crc(6b10178d!=b4ce05a5);__platform_driver_register=crc(26d0cf2d!=12db679a);platform_driver_unregister=crc(8af50346!=6fc35f2b);devm_kmalloc=crc(d1263f9d!=c8c7229e);rpmh_init_fast_path=crc(8d39c67f!=7cfe020e)
ddr_cdev,ddr_cdev,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/ddr_cdev.ko,misc,1,0,12,0,0,0,0,12,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=12db679a);platform_driver_unregister=crc(8af50346!=6fc35f2b);devm_kmalloc=crc(d1263f9d!=c8c7229e);of_icc_get=crc(74b94212!=49eaeb64);of_find_property=crc(9a0c7532!=6b201699);of_property_read_variable_u32_array=crc(5de0294f!=e136f93c);icc_set_bw=crc(14a7a969!=95bab132);devm_thermal_of_cooling_device_register=crc(484fd7ab!=a2819e23)
debug-regulator,debug_regulator,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/debug-regulator.ko,regulator-pmic,0,0,58,0,0,0,0,58,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);kmalloc_caches=crc(d6ce5659!=efe8a82e);__kmalloc_cache_noprof=crc(6cc46e45!=e17134b6);mutex_lock=crc(995658e3!=d5977bfb);mutex_unlock=crc(995658e3!=ed55cabd);debugfs_create_file_unsafe=crc(d0616c24!=0d777ec1);debugfs_create_file=crc(d0616c24!=4e870156);_printk=crc(16b5b21d!=92997ed8)
debug_symbol,debug_symbol,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/debug_symbol.ko,misc,0,0,10,0,0,0,0,10,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,kimage_voffset=crc(7f175992!=e4bbc1dd);memset=crc(110f4d3a!=dcb764ad);strcmp=crc(f5df0401!=e2d5255a);__stack_chk_fail=crc(d272d446!=f0fdf6cb);of_find_compatible_node=crc(730d7351!=f3cdc3c6);__of_parse_phandle_with_args=crc(e99699d5!=1fec5304);of_reserved_mem_lookup=crc(1dec9274!=5cf50b74);memremap=crc(0521dd20!=4d924f20)
debugcc-alor,debugcc_alor,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/debugcc-alor.ko,misc,0,0,12,0,0,0,0,12,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=12db679a);devm_clk_get=crc(f92eae1a!=ea23ff02);map_debug_bases=crc(53edd1ac!=e7706dc1);devm_clk_register=crc(c7d38f09!=dd8b1969);devm_clk_register_debug_mux=crc(fce71402!=064e284c);clk_debug_measure_register=crc(1a957651!=56af2f65);_dev_info=crc(6b10178d!=401167cc);_dev_err=crc(6b10178d!=b4ce05a5)
debugcc-canoe,debugcc_canoe,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/debugcc-canoe.ko,misc,0,0,12,0,0,0,0,12,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=12db679a);devm_clk_get=crc(f92eae1a!=ea23ff02);map_debug_bases=crc(53edd1ac!=e7706dc1);devm_clk_register=crc(c7d38f09!=dd8b1969);devm_clk_register_debug_mux=crc(fce71402!=064e284c);clk_debug_measure_register=crc(1a957651!=56af2f65);_dev_info=crc(6b10178d!=401167cc);_dev_err=crc(6b10178d!=b4ce05a5)
deferred-free-helper,deferred_free_helper,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/deferred-free-helper.ko,misc,0,0,18,0,0,0,0,18,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,_raw_spin_lock_irqsave=crc(aa615763!=34db050b);_raw_spin_unlock_irqrestore=crc(582af1c8!=d35cce70);__wake_up=crc(f7c60e8b!=e2964344);__list_add_valid_or_report=crc(6fabd45b!=7e19152a);__init_waitqueue_head=crc(de463212!=d9a5ea54);kthread_create_on_node=crc(7672ba8d!=ba0aee2e);wake_up_process=crc(b40d9875!=ce5bc4d0);sched_set_normal=crc(22433bac!=92d36a79)
device_info,device_info,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/device_info.ko,boot-deviceinfo,0,0,49,0,0,0,0,49,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,strcasecmp=crc(5fbe872b!=aafdc258);mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);kmalloc_caches=crc(d6ce5659!=efe8a82e);__kmalloc_cache_noprof=crc(6cc46e45!=e17134b6);proc_create_data=crc(a7a03b02!=a2fa95a0);_printk=crc(16b5b21d!=92997ed8);__list_add_valid_or_report=crc(6fabd45b!=7e19152a);strlen=crc(90d19584!=98cf60b3)
dispcc-canoe,dispcc_canoe,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/dispcc-canoe.ko,misc,0,0,38,0,0,0,0,38,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=12db679a);platform_driver_unregister=crc(8af50346!=6fc35f2b);qcom_cc_map=crc(60e78d81!=f59859d2);qcom_cc_runtime_init=crc(40df0093!=a27db1f5);__pm_runtime_resume=crc(cc47d0a5!=4eb4c414);of_get_property=crc(25eb83ce!=3b1b6444);strcmp=crc(f5df0401!=e2d5255a);clk_lucid_evo_pll_configure=crc(0d118103!=09e0378c)
dmesg_dumper,dmesg_dumper,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/dmesg_dumper.ko,misc,1,0,63,0,0,0,0,63,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=12db679a);platform_driver_unregister=crc(8af50346!=6fc35f2b);devm_kmalloc=crc(d1263f9d!=c8c7229e);of_property_read_variable_u32_array=crc(5de0294f!=e136f93c);of_find_property=crc(9a0c7532!=6b201699);of_find_compatible_node=crc(730d7351!=f3cdc3c6);__of_parse_phandle_with_args=crc(e99699d5!=1fec5304);of_address_to_resource=crc(192350c6!=c1cad332)
drm_display_helper,drm_display_helper,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/drm_display_helper.ko,misc,1,0,89,0,0,0,0,89,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);__kmalloc_noprof=crc(27865ec7!=52c5c991);i2c_transfer=crc(a293b777!=e3fa5191);memcpy=crc(8a7493b2!=4829a47e);kfree=crc(31359e90!=037a0cba);__fortify_panic=crc(31b67631!=75ca79b5);__stack_chk_fail=crc(d272d446!=f0fdf6cb);__drm_dev_dbg=crc(290d4e5f!=cb10c609)
dwc3-msm,dwc3_msm,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/dwc3-msm.ko,usb,1,0,204,0,0,0,12,192,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,mem_alloc_profiling_key=crc(8ee1928d!=0f05f001);kmalloc_caches=crc(d6ce5659!=efe8a82e);__kmalloc_cache_noprof=crc(6cc46e45!=e17134b6);usb_decode_ctrl=crc(63df2db6!=4531624f);ipc_log_string=missing;kfree=crc(31359e90!=037a0cba);scnprintf=crc(f4386284!=96848186);snprintf=crc(f4386284!=656e4a6e)
eud,eud,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/eud.ko,misc,1,0,60,0,0,0,0,60,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,uart_register_driver=crc(18828f89!=78d9311e);__platform_driver_register=crc(26d0cf2d!=12db679a);_printk=crc(16b5b21d!=92997ed8);uart_unregister_driver=crc(571b7ba4!=5a4f152f);platform_driver_unregister=crc(8af50346!=6fc35f2b);sscanf=crc(f5197fd4!=bcab6ee6);phy_init=crc(be5086e9!=cb69cd57);phy_power_on=crc(be5086e9!=6871ad9c)
evacc-canoe,evacc_canoe,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/evacc-canoe.ko,misc,0,0,27,0,0,0,0,27,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=12db679a);platform_driver_unregister=crc(8af50346!=6fc35f2b);qcom_cc_map=crc(60e78d81!=f59859d2);qcom_cc_runtime_init=crc(40df0093!=a27db1f5);__pm_runtime_resume=crc(cc47d0a5!=4eb4c414);of_get_property=crc(25eb83ce!=3b1b6444);strcmp=crc(f5df0401!=e2d5255a);clk_lucid_evo_pll_configure=crc(0d118103!=09e0378c)
f_fs_ipc_log,f_fs_ipc_log,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/f_fs_ipc_log.ko,misc,1,0,21,0,0,0,3,18,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,alloc_workqueue=crc(c531e61f!=49cd25ed);register_kretprobe=crc(2a38fe47!=91d6dc40);_printk=crc(16b5b21d!=92997ed8);destroy_workqueue=crc(c3325950!=8c03d20c);ipc_log_context_destroy=missing;unregister_kretprobe=crc(3d5e2716!=b14131d4);ipc_log_string=missing;mem_alloc_profiling_key=crc(8ee1928d!=0f05f001)
frpc-adsprpc,frpc_adsprpc,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/frpc-adsprpc.ko,misc,1,0,183,0,0,0,0,183,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,trace_event_buffer_reserve=crc(40964d00!=29eba14a);trace_event_buffer_commit=crc(ffe3783c!=2fc1082e);__trace_trigger_soft_disabled=crc(cb5e01d7!=0fd10466);__stack_chk_fail=crc(d272d446!=f0fdf6cb);perf_trace_buf_alloc=crc(231ad1b8!=2d2c902f);perf_trace_run_bpf_submit=crc(2a290ade!=c61f330d);strlen=crc(90d19584!=98cf60b3);memcpy=crc(8a7493b2!=4829a47e)
gcc-alor,gcc_alor,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/gcc-alor.ko,misc,0,0,20,0,0,0,0,20,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=12db679a);platform_driver_unregister=crc(8af50346!=6fc35f2b);qcom_cc_map=crc(60e78d81!=f59859d2);qcom_cc_register_rcg_dfs=crc(180238fd!=e52f144a);regmap_update_bits_base=crc(807ee877!=576b05bf);qcom_cc_really_probe=crc(91741fe0!=eb71138a);_dev_info=crc(6b10178d!=401167cc);_dev_err=crc(6b10178d!=b4ce05a5)
gcc-canoe,gcc_canoe,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/gcc-canoe.ko,misc,0,0,19,0,0,0,0,19,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,__platform_driver_register=crc(26d0cf2d!=12db679a);platform_driver_unregister=crc(8af50346!=6fc35f2b);qcom_cc_map=crc(60e78d81!=f59859d2);qcom_cc_register_rcg_dfs=crc(180238fd!=e52f144a);regmap_update_bits_base=crc(807ee877!=576b05bf);qcom_cc_really_probe=crc(91741fe0!=eb71138a);dev_err_probe=crc(de026a97!=2c762752);_dev_info=crc(6b10178d!=401167cc)
gdsc-regulator,gdsc_regulator,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/gdsc-regulator.ko,regulator-pmic,0,0,70,0,0,0,3,67,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,strlen=crc(90d19584!=98cf60b3);trace_event_buffer_reserve=crc(40964d00!=29eba14a);memcpy=crc(8a7493b2!=4829a47e);trace_event_buffer_commit=crc(ffe3783c!=2fc1082e);__trace_trigger_soft_disabled=crc(cb5e01d7!=0fd10466);__stack_chk_fail=crc(d272d446!=f0fdf6cb);perf_trace_buf_alloc=crc(231ad1b8!=2d2c902f);perf_trace_run_bpf_submit=crc(2a290ade!=c61f330d)
gh_arm_drv,gh_arm_drv,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/gh_arm_drv.ko,firmware-virt,0,0,10,0,0,0,0,10,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,irq_create_fwspec_mapping=crc(36a8b27e!=a3bca20f);__warn_printk=crc(1127e91b!=56470118);_printk=crc(16b5b21d!=92997ed8);__stack_chk_fail=crc(d272d446!=f0fdf6cb);idr_alloc=crc(031ca02e!=b62587b5);idr_find=crc(03512ca4!=31d7c7bc);idr_remove=crc(d5070956!=841a578a);irq_get_irq_data=crc(e95f7496!=7726dda9)
gh_ctrl,gh_ctrl,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/gh_ctrl.ko,firmware-virt,1,0,18,0,0,0,0,18,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,sched_clock_read_begin=crc(0083ea76!=e8447b09);sched_clock_read_retry=crc(4f78ccdf!=5d608fe5);__stack_chk_fail=crc(d272d446!=f0fdf6cb);_printk=crc(16b5b21d!=92997ed8);debugfs_remove=crc(608c0df3!=b7c7d237);hypervisor_kobj=crc(eb6ca898!=329daf5e);sysfs_create_file_ns=crc(73909de4!=42aac25f);sysfs_create_group=crc(3ee3b24e!=62b33777)
gh_dbl,gh_dbl,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/gh_dbl.ko,firmware-virt,0,0,19,0,0,0,0,19,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,_printk=crc(16b5b21d!=92997ed8);__stack_chk_fail=crc(d272d446!=f0fdf6cb);_raw_spin_lock=crc(7c62d7bb!=ba8fbd64);_raw_spin_unlock=crc(7c62d7bb!=b5b54b34);init_wait_entry=crc(6668f05d!=fe487975);prepare_to_wait_event=crc(a29be00c!=8c26d495);schedule=crc(d272d446!=01000e51);finish_wait=crc(3d03c2e0!=92540fbf)
gh_irq_lend,gh_irq_lend,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/gh_irq_lend.ko,firmware-virt,1,0,21,0,0,0,0,21,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,gh_rm_irq_to_virq=crc(9b16af5a!=71ebefc5);_raw_spin_lock_irqsave=crc(aa615763!=34db050b);_raw_spin_unlock_irqrestore=crc(582af1c8!=d35cce70);ghd_rm_get_vmid=crc(7d5243e3!=c425a31f);gh_rm_vm_irq_lend=crc(461c823d!=f6a937b4);__stack_chk_fail=crc(d272d446!=f0fdf6cb);gh_rm_vm_irq_lend_notify=crc(1725233f!=c9206468);gh_rm_vm_irq_reclaim=crc(9a197aae!=312f9fb3)
gh_mem_notifier,gh_mem_notifier,/home/jmulesa/android/lineage/device/oneplus/infiniti-kernel/gh_mem_notifier.ko,firmware-virt,1,0,6,0,0,0,0,6,mismatch(e976b219!=21d0f8b0),load-fail-module-layout,load-fail-crc,mutex_lock=crc(995658e3!=d5977bfb);mutex_unlock=crc(995658e3!=ed55cabd);gh_rm_register_notifier=crc(0a227d4d!=d3889929);_printk=crc(16b5b21d!=92997ed8);gh_rm_unregister_notifier=crc(0a227d4d!=2a9f206c);module_layout=crc(e976b219!=21d0f8b0)
